,Episode,c&c,audio,video,be
1541,1541,0.021190000004199305,0.014025000000721377,0.040090000002197715,0.03523000000260481
1542,1542,0.01910500000413009,0.016950000000818477,0.03306000000196434,0.039724000002753994
1543,1543,0.020920000004190344,0.010950000000619298,0.03654000000207987,0.04531000000293943
1544,1544,0.022660000004248105,0.0131250000006915,0.0421200000022651,0.03616600000263588
1545,1545,0.024865000004321302,0.019725000000910597,0.05683000000275342,0.03577600000262294
1546,1546,0.01895500000412511,0.009825000000581952,0.037390000002108084,0.03878800000272292
1547,1547,0.024565000004311343,0.01035000000059938,0.05112000000256387,0.036880000002659584
1548,1548,0.020290000004169428,0.010575000000606849,0.04302000000229498,0.038434000002711174
1549,1549,0.01516000000399913,0.008175000000527177,0.03083000000189031,0.04838800000304161
1550,1550,0.026320000004369605,0.015075000000756233,0.05871000000281583,0.03940000000274324
1551,1551,0.02216500000423167,0.011400000000634236,0.04067000000221697,0.03908800000273288
1552,1552,0.01406500000396278,0.014850000000748764,0.02781000000179006,0.051448000003143195
1553,1553,0.015085000003996641,0.009000000000554564,0.030430000001877032,0.04303600000286394
1554,1554,0.016780000004052907,0.008850000000549585,0.033850000001990566,0.04417600000290179
1555,1555,0.023470000004274995,0.009750000000579462,0.03672000000208584,0.040912000002793436
1556,1556,0.019090000004129592,0.01582500000078113,0.03510000000203206,0.03880600000272352
1557,1557,0.018220000004100713,0.012675000000676562,0.03210000000193247,0.04224400000283765
1558,1558,0.014635000003981703,0.008625000000542116,0.029560000001848153,0.04450600000291274
1559,1559,0.016225000004034484,0.008775000000547095,0.03301000000196268,0.041506000002813154
1560,1560,0.025450000004340723,0.009600000000574482,0.04538000000237332,0.04225600000283805
1561,1561,0.020245000004167936,0.011700000000644195,0.03589000000205829,0.04718200000300157
1562,1562,0.019570000004145528,0.01342500000070146,0.03873000000215256,0.03487600000259306
1563,1563,0.01699000000405988,0.018000000000853333,0.03667000000208418,0.04080400000278985
1564,1564,0.02444500000430736,0.014025000000721377,0.04754000000244503,0.04021600000277033
1565,1565,0.01939000000413955,0.019650000000908108,0.036360000002073886,0.036886000002659784
1566,1566,0.019795000004152997,0.008475000000537136,0.038530000002145924,0.0433480000028743
1567,1567,0.028150000004430353,0.023550000001037574,0.058480000002808195,0.03885400000272512
1568,1568,0.018775000004119136,0.013950000000718887,0.03610000000206526,0.037672000002685876
1569,1569,0.015400000004007097,0.008925000000552075,0.030480000001878692,0.04756000000301412
1570,1570,0.023815000004286446,0.006825000000482362,0.0411500000022329,0.038050000002698425
1571,1571,0.020395000004172915,0.010800000000614318,0.04072000000221863,0.04534000000294043
1572,1572,0.02380000000428595,0.014625000000741295,0.04311000000229796,0.03487000000259286
1573,1573,0.01912000000413059,0.009525000000571993,0.03255000000194741,0.037990000002696436
1574,1574,0.01780000000408677,0.010575000000606849,0.032470000001944756,0.04471600000291971
1575,1575,0.016480000004042948,0.014025000000721377,0.03295000000196069,0.04007800000276575
1576,1576,0.025705000004349186,0.0131250000006915,0.04812000000246428,0.04038400000277591
1577,1577,0.023455000004274494,0.012075000000656644,0.04685000000242212,0.03791800000269405
1578,1578,0.01861000000411366,0.011625000000641705,0.03484000000202343,0.04324000000287072
1579,1579,0.0212350000042008,0.01050000000060436,0.03944000000217614,0.04256800000284841
1580,1580,0.02446000000430786,0.019650000000908108,0.049880000002522705,0.03198400000249706
1581,1581,0.019210000004133577,0.014325000000731336,0.042500000002277716,0.04322800000287032
1582,1582,0.03715000000472912,0.02160000000097284,0.0668300000030854,0.03418000000256995
1583,1583,0.020515000004176897,0.013875000000716398,0.03634000000207323,0.041344000002807774
1584,1584,0.019780000004152497,0.011025000000621787,0.04202000000226178,0.03731200000267393
1585,1585,0.026470000004374585,0.01912500000089068,0.05205000000259474,0.03910000000273328
1586,1586,0.017485000004076313,0.009075000000557054,0.03471000000201911,0.04313800000286733
1587,1587,0.03275500000458322,0.01882500000088072,0.0638300000029858,0.0331120000025345
1588,1588,0.01795000000409175,0.008325000000532157,0.032420000001943096,0.04271200000285319
1589,1589,0.025435000004340225,0.01657500000080603,0.0480000000024603,0.03901000000273029
1590,1590,0.018565000004112164,0.012225000000661623,0.03638000000207455,0.04754200000301353
1591,1591,0.016585000004046436,0.012600000000674072,0.03113000000190027,0.04049200000277949
1592,1592,0.024475000004308356,0.014925000000751254,0.048740000002484865,0.03588400000262652
1593,1593,0.018400000004106687,0.008775000000547095,0.03967000000218377,0.04840000000304201
1594,1594,0.017305000004070335,0.01042500000060187,0.030400000001876037,0.0521260000031657
1595,1595,0.017905000004090253,0.014775000000746275,0.03745000000211007,0.04007800000276575
1596,1596,0.014125000003964772,0.0075000000005047696,0.026420000001743917,0.05177800000315415
1597,1597,0.013930000003958299,0.012150000000659134,0.029730000001853794,0.04171600000282012
1598,1598,0.014785000003986682,0.009000000000554564,0.028510000001813297,0.04876000000305396
1599,1599,0.02497000000432479,0.01590000000078362,0.04902000000249416,0.0375340000026813
1600,1600,0.024040000004293915,0.018150000000858313,0.04130000000223788,0.043762000002888046
1601,1601,0.019375000004139054,0.008175000000527177,0.03904000000216286,0.04518400000293525
1602,1602,0.01933000000413756,0.010650000000609339,0.03825000000213663,0.0462580000029709
1603,1603,0.023245000004267526,0.016650000000808518,0.050180000002532664,0.039280000002739256
1604,1604,0.02168500000421574,0.021150000000957903,0.04740000000244038,0.036664000002652415
1605,1605,0.024760000004317818,0.013650000000708928,0.05075000000255159,0.03611800000263429
1606,1606,0.018475000004109177,0.008775000000547095,0.03606000000206393,0.04709800000299879
1607,1607,0.012715000003917964,0.014775000000746275,0.027330000001774123,0.04470400000291932
1608,1608,0.01706500000406237,0.009675000000576972,0.03340000000197563,0.04159600000281614
1609,1609,0.02386000000428794,0.007950000000519708,0.043630000002315227,0.03914200000273468
1610,1610,0.020815000004186856,0.013650000000708928,0.04638000000240652,0.04031200000277352
1611,1611,0.017155000004065356,0.015300000000763703,0.035370000002041026,0.045208000002936045
1612,1612,0.017605000004080294,0.009525000000571993,0.03549000000204501,0.047116000002999384
1613,1613,0.021025000004193828,0.01012500000059191,0.03939000000217448,0.042370000002841836
1614,1614,0.017830000004087763,0.014625000000741295,0.0384600000021436,0.0484840000030448
1615,1615,0.021325000004203787,0.010650000000609339,0.03615000000206692,0.039598000002749816
1616,1616,0.01691500000405739,0.011250000000629257,0.031140000001900602,0.04603000000296333
1617,1617,0.020080000004162456,0.010800000000614318,0.03593000000205961,0.03743800000267811
1618,1618,0.016555000004045438,0.010650000000609339,0.03354000000198028,0.04642000000297628
1619,1619,0.020770000004185364,0.009300000000564523,0.030990000001895623,0.04376800000288825
1620,1620,0.021475000004208766,0.01297500000068652,0.047330000002438054,0.03785800000269205
1621,1621,0.023035000004260554,0.015375000000766192,0.05040000000253997,0.04078600000278925
1622,1622,0.02135500000420478,0.011250000000629257,0.04343000000230859,0.0426400000028508
1623,1623,0.022495000004242628,0.0102000000005944,0.04367000000231656,0.045652000002950784
1624,1624,0.017695000004083285,0.0102000000005944,0.0348000000020221,0.04496200000292788
1625,1625,0.031870000004553846,0.017625000000840885,0.05536000000270462,0.0411580000028016
1626,1626,0.01580500000402054,0.007125000000492321,0.026730000001754205,0.048754000003053764
1627,1627,0.023590000004278976,0.014400000000733826,0.05239000000260603,0.04039000000277611
1628,1628,0.020755000004184863,0.019500000000903128,0.0423700000022734,0.039514000002747025
1629,1629,0.019765000004152,0.016800000000813498,0.038630000002149244,0.036358000002642256
1630,1630,0.01642000000404096,0.011100000000624277,0.033650000001983926,0.04622800000296991
1631,1631,0.022075000004228684,0.011925000000651664,0.038670000002150574,0.04139800000280957
1632,1632,0.02219500000423267,0.012750000000679051,0.04758000000244635,0.03876400000272213
1633,1633,0.020620000004180385,0.011025000000621787,0.03614000000206659,0.04496800000292808
1634,1634,0.02458000000431184,0.0248250000010799,0.0491600000024988,0.04062400000278387
1635,1635,0.017380000004072825,0.009450000000569503,0.030180000001868733,0.04680400000298903
1636,1636,0.01916500000413208,0.012525000000671582,0.04003000000219572,0.03791800000269405
1637,1637,0.02663500000438006,0.018300000000863292,0.051050000002561546,0.03877000000272233
1638,1638,0.01931500000413706,0.01327500000069648,0.03608000000206459,0.04219000000283586
1639,1639,0.023215000004266528,0.01042500000060187,0.03398000000199488,0.04021000000277013
1640,1640,0.02803000000442637,0.011775000000646685,0.04868000000248287,0.03686800000265919
1641,1641,0.019810000004153495,0.013650000000708928,0.03830000000213829,0.04277200000285518
1642,1642,0.028060000004427366,0.014775000000746275,0.051160000002565195,0.035032000002598235
1643,1643,0.019135000004131087,0.01012500000059191,0.042890000002290665,0.046750000002987235
1644,1644,0.023545000004277485,0.01642500000080105,0.05067000000254893,0.03317800000253669
1645,1645,0.027145000004396992,0.01942500000090064,0.05957000000284438,0.0360340000026315
1646,1646,0.019735000004151005,0.014100000000723867,0.045350000002372326,0.03992200000276057
1647,1647,0.024625000004313335,0.01590000000078362,0.0562300000027335,0.030874000002460208
1648,1648,0.020080000004162456,0.01575000000077864,0.03909000000216452,0.03686200000265899
1649,1649,0.03124000000453293,0.017625000000840885,0.05070000000254993,0.04054000000278109
1650,1650,0.01997500000415897,0.009600000000574482,0.043980000002326845,0.041290000002805985
1651,1651,0.023365000004271507,0.007650000000509749,0.04214000000226577,0.04032400000277391
1652,1652,0.022405000004239638,0.014700000000743785,0.0494100000025071,0.034978000002596446
1653,1653,0.02663500000438006,0.028650000001206877,0.054400000002672755,0.03593200000262811
1654,1654,0.025720000004349687,0.01927500000089566,0.048360000002472245,0.039358000002741846
1655,1655,0.02204500000422769,0.01305000000068901,0.04464000000234876,0.03232000000250821
1656,1656,0.018940000004124612,0.011025000000621787,0.03768000000211771,0.04054600000278128
1657,1657,0.019855000004154987,0.012225000000661623,0.03997000000219373,0.04225000000283785
1658,1658,0.022735000004250595,0.01342500000070146,0.04353000000231191,0.033646000002552225
1659,1659,0.022210000004233166,0.014925000000751254,0.040440000002209334,0.03991000000276017
1660,1660,0.020395000004172915,0.0131250000006915,0.04311000000229796,0.03617800000263628
1661,1661,0.017530000004077805,0.024150000001057492,0.03764000000211638,0.038110000002700414
1662,1662,0.016090000004030002,0.015075000000756233,0.036020000002062603,0.04049800000277969
1663,1663,0.023665000004281466,0.017400000000833415,0.04721000000243407,0.040600000002783077
1664,1664,0.01588000000402303,0.008625000000542116,0.03056000000188135,0.051226000003135826
1665,1665,0.020305000004169925,0.013875000000716398,0.04440000000234079,0.03868600000271954
1666,1666,0.021220000004200303,0.009900000000584441,0.03987000000219041,0.045364000002941225
1667,1667,0.02210500000422968,0.012150000000659134,0.04021000000220169,0.0404680000027787
1668,1668,0.022135000004230677,0.008625000000542116,0.042650000002282695,0.03875800000272193
1669,1669,0.01918000000413258,0.011475000000636726,0.03938000000217414,0.04087000000279204
1670,1670,0.022375000004238643,0.008400000000534646,0.039360000002173476,0.03784600000269165
1671,1671,0.02210500000422968,0.01627500000079607,0.04164000000224917,0.03448600000258011
1672,1672,0.022585000004245615,0.011550000000639216,0.047370000002439384,0.03755200000268189
1673,1673,0.020320000004170426,0.012300000000664113,0.04242000000227506,0.036352000002642056
1674,1674,0.01576000000401905,0.008250000000529667,0.026360000001741924,0.048130000003033045
1675,1675,0.018640000004114653,0.011550000000639216,0.03712000000209912,0.03575800000262234
1676,1676,0.02350000000427599,0.01320000000069399,0.049040000002494824,0.03924400000273806
1677,1677,0.02135500000420478,0.01005000000058942,0.03811000000213198,0.04538800000294202
1678,1678,0.02180500000421972,0.014100000000723867,0.04900000000249349,0.0389380000027279
1679,1679,0.018700000004116646,0.0078000000005147285,0.03608000000206459,0.04241800000284343
1680,1680,0.021865000004221712,0.008700000000544605,0.04059000000221431,0.043282000002872106
1681,1681,0.027910000004422387,0.014550000000738805,0.04832000000247092,0.03618400000263648
1682,1682,0.026620000004379564,0.01567500000077615,0.05011000000253034,0.03914800000273488
1683,1683,0.024550000004310846,0.027000000001152102,0.041520000002245185,0.034042000002565374
1684,1684,0.017530000004077805,0.012000000000654154,0.03664000000208319,0.039346000002741445
1685,1685,0.022150000004231174,0.009375000000567013,0.04067000000221697,0.03809200000269982
1686,1686,0.024100000004295907,0.01035000000059938,0.05000000000252669,0.03475600000258908
1687,1687,0.016885000004056395,0.009675000000576972,0.029480000001845495,0.04709800000299879
1688,1688,0.02467000000431483,0.008850000000549585,0.042710000002284684,0.038362000002708785
1689,1689,0.025075000004328274,0.020775000000945454,0.05097000000255889,0.03524200000260521
1690,1690,0.024685000004315328,0.014250000000728846,0.05291000000262329,0.03881200000272372
1691,1691,0.028780000004451266,0.010800000000614318,0.05196000000259175,0.0331240000025349
1692,1692,0.015295000004003611,0.009750000000579462,0.030490000001879024,0.040666000002785266
1693,1693,0.0299800000044911,0.012075000000656644,0.058470000002807866,0.03583600000262493
1694,1694,0.03131500000453542,0.013950000000718887,0.06179000000291808,0.03956200000274862
1695,1695,0.019435000004141046,0.016650000000808518,0.04151000000224485,0.03432400000257473
1696,1696,0.020680000004182374,0.01327500000069648,0.03551000000204567,0.04094800000279463
1697,1697,0.02150500000420976,0.015375000000766192,0.04468000000235008,0.039526000002747426
1698,1698,0.021190000004199305,0.017775000000845864,0.04794000000245831,0.04296400000286155
1699,1699,0.021415000004206774,0.019950000000918067,0.04491000000235772,0.039376000002742446
1700,1700,0.021040000004194325,0.010800000000614318,0.04679000000242013,0.037048000002665164
1701,1701,0.021775000004218725,0.012675000000676562,0.04197000000226012,0.03779200000268986
1702,1702,0.027565000004410933,0.008775000000547095,0.05030000000253665,0.03776800000268907
1703,1703,0.019375000004139054,0.012075000000656644,0.039800000002188085,0.04034200000277451
1704,1704,0.025780000004351676,0.009675000000576972,0.048660000002482204,0.03799600000269663
1705,1705,0.017815000004087266,0.011250000000629257,0.03606000000206393,0.04233400000284064
1706,1706,0.02497000000432479,0.010950000000619298,0.04964000000251474,0.039742000002754595
1707,1707,0.022525000004243623,0.011400000000634236,0.044280000002336804,0.036796000002656794
1708,1708,0.019795000004152997,0.008775000000547095,0.03648000000207787,0.042448000002844426
1709,1709,0.015985000004026518,0.009300000000564523,0.030750000001887656,0.04441000000290955
1710,1710,0.019870000004155487,0.011475000000636726,0.04013000000219904,0.0404620000027785
1711,1711,0.016870000004055898,0.009300000000564523,0.03462000000201613,0.04183000000282391
1712,1712,0.020335000004170923,0.01882500000088072,0.038820000002155554,0.039736000002754394
1713,1713,0.01858000000411266,0.009600000000574482,0.03707000000209746,0.04055200000278148
1714,1714,0.023455000004274494,0.017025000000820967,0.04903000000249449,0.04052800000278069
1715,1715,0.021130000004197312,0.015525000000771172,0.04188000000225713,0.035332000002608194
1716,1716,0.026815000004386035,0.01027500000059689,0.048390000002473246,0.04354600000288087
1717,1717,0.021115000004196815,0.011025000000621787,0.03667000000208418,0.0367840000026564
1718,1718,0.028555000004443797,0.027075000001154592,0.05051000000254362,0.03553600000261497
1719,1719,0.02161000000421325,0.011175000000626767,0.042910000002291324,0.037960000002695435
1720,1720,0.016510000004043946,0.009975000000586931,0.029920000001860104,0.04941400000307567
1721,1721,0.0190300000041276,0.012375000000666603,0.04477000000235307,0.04294600000286095
1722,1722,0.018295000004103203,0.011100000000624277,0.03450000000201214,0.03721000000267054
1723,1723,0.025960000004357654,0.010800000000614318,0.04781000000245399,0.03887200000272571
1724,1724,0.024565000004311343,0.02220000000099276,0.04771000000245067,0.037738000002688066
1725,1725,0.027625000004412925,0.01320000000069399,0.04761000000244735,0.0419140000028267
1726,1726,0.01727500000406934,0.01027500000059689,0.030420000001876703,0.040594000002782876
1727,1727,0.02158000000421225,0.009375000000567013,0.04196000000225979,0.04079800000278965
1728,1728,0.01991500000415698,0.012075000000656644,0.03769000000211804,0.035734000002621544
1729,1729,0.020440000004174407,0.011400000000634236,0.04180000000225448,0.04002400000276395
1730,1730,0.02320000000426603,0.020475000000935495,0.04724000000243507,0.03938200000274264
1731,1731,0.02159500000421275,0.011850000000649175,0.04082000000222195,0.037984000002696236
1732,1732,0.018520000004110672,0.010650000000609339,0.03741000000210874,0.04145800000281156
1733,1733,0.016375000004039464,0.010650000000609339,0.03163000000191687,0.051442000003142994
1734,1734,0.013825000003954813,0.011175000000626767,0.025790000001723,0.0565120000033113
1735,1735,0.014260000003969254,0.01042500000060187,0.029490000001845828,0.04141600000281016
1736,1736,0.01835500000410519,0.012000000000654154,0.03355000000198061,0.049678000003084435
1737,1737,0.01676500000405241,0.01575000000077864,0.035670000002050985,0.0433720000028751
1738,1738,0.01654000000404494,0.011025000000621787,0.029720000001853465,0.04310800000286633
1739,1739,0.013285000003936887,0.008925000000552075,0.027940000001794373,0.04893400000305974
1740,1740,0.018340000004104694,0.010725000000611828,0.03541000000204235,0.0440740000028984
1741,1741,0.024400000004305866,0.01050000000060436,0.04726000000243573,0.03815200000270181
1742,1742,0.022780000004252086,0.012600000000674072,0.04518000000236668,0.03934000000274125
1743,1743,0.015175000003999628,0.009525000000571993,0.032230000001936786,0.04172200000282032
1744,1744,0.02020000000416644,0.019575000000905618,0.042660000002283024,0.04008400000276595
1745,1745,0.02167000000421524,0.010575000000606849,0.04647000000240951,0.04181800000282351
1746,1746,0.018445000004108182,0.01050000000060436,0.038580000002147584,0.04292800000286036
1747,1747,0.017320000004070836,0.016800000000813498,0.036750000002086836,0.04319800000286932
1748,1748,0.02350000000427599,0.01890000000088321,0.04099000000222759,0.04415800000290119
1749,1749,0.018445000004108182,0.016725000000811008,0.033940000001993556,0.04024000000277113
1750,1750,0.017410000004073823,0.008625000000542116,0.03398000000199488,0.040900000002793035
1751,1751,0.02729500000440197,0.02235000000099774,0.05412000000266346,0.03467800000258649
1752,1752,0.01727500000406934,0.009975000000586931,0.03102000000189662,0.046600000002982256
1753,1753,0.014110000003964274,0.011250000000629257,0.032280000001938446,0.039520000002747226
1754,1754,0.02584000000435367,0.022800000001012677,0.04789000000245665,0.03829600000270659
1755,1755,0.02234500000423765,0.012075000000656644,0.0394300000021758,0.039802000002756584
1756,1756,0.022405000004239638,0.014025000000721377,0.04721000000243407,0.035050000002598836
1757,1757,0.01949500000414304,0.01342500000070146,0.042500000002277716,0.04093600000279423
1758,1758,0.023005000004259556,0.009300000000564523,0.04558000000237996,0.04009600000276634
1759,1759,0.0161050000040305,0.008100000000524687,0.03123000000190359,0.041182000002802394
1760,1760,0.01889500000412312,0.010650000000609339,0.0363000000020719,0.045226000002936646
1761,1761,0.015865000004022533,0.013650000000708928,0.0318600000019245,0.043510000002879676
1762,1762,0.02738500000440496,0.0078000000005147285,0.04755000000244536,0.037906000002693646
1763,1763,0.015010000003994151,0.011475000000636726,0.031440000001910565,0.042676000002851995
1764,1764,0.017290000004069838,0.009375000000567013,0.03328000000197164,0.0418840000028257
1765,1765,0.016300000004036974,0.011850000000649175,0.03146000000191122,0.043972000002895015
1766,1766,0.01933000000413756,0.007200000000494811,0.03506000000203073,0.03846400000271217
1767,1767,0.01793500000409125,0.008475000000537136,0.035720000002052645,0.04342000000287669
1768,1768,0.02150500000420976,0.007575000000507259,0.03930000000217149,0.041440000002810964
1769,1769,0.022135000004230677,0.01852500000087076,0.039560000002180115,0.035812000002624134
1770,1770,0.014950000003992159,0.011325000000631746,0.029740000001854127,0.045820000002956364
1771,1771,0.017770000004085774,0.012450000000669093,0.033110000001966,0.04018000000276913
1772,1772,0.02731000000440247,0.01342500000070146,0.04415000000233249,0.038290000002706395
1773,1773,0.022675000004248602,0.011100000000624277,0.04652000000241117,0.04246600000284502
1774,1774,0.013585000003946846,0.011700000000644195,0.027700000001786407,0.04309600000286593
1775,1775,0.019735000004151005,0.01050000000060436,0.0384600000021436,0.03493600000259505
1776,1776,0.017290000004069838,0.014550000000738805,0.03898000000216086,0.04018600000276933
1777,1777,0.025525000004343212,0.011925000000651664,0.04419000000233382,0.03510400000260063
1778,1778,0.027115000004395994,0.009225000000562034,0.04911000000249714,0.041218000002803595
1779,1779,0.016120000004031,0.009075000000557054,0.03251000000194608,0.04662400000298305
1780,1780,0.020020000004160467,0.009525000000571993,0.04352000000231158,0.03853000000271436
1781,1781,0.020185000004165943,0.01042500000060187,0.038870000002157214,0.03870400000272014
1782,1782,0.02282500000425358,0.006975000000487341,0.036890000002091486,0.03930400000274006
1783,1783,0.020185000004165943,0.015300000000763703,0.03925000000216983,0.03991600000276037
1784,1784,0.03008500000449459,0.01657500000080603,0.05675000000275077,0.03902800000273089
1785,1785,0.019480000004142538,0.012375000000666603,0.03726000000210376,0.04310200000286613
1786,1786,0.022000000004226195,0.010800000000614318,0.041030000002228915,0.04063000000278407
1787,1787,0.02042500000417391,0.014850000000748764,0.04191000000225813,0.03686200000265899
1788,1788,0.01997500000415897,0.009750000000579462,0.040970000002226926,0.04181800000282351
1789,1789,0.017230000004067846,0.012150000000659134,0.03343000000197662,0.04107400000279881
1790,1790,0.01720000000406685,0.006825000000482362,0.03076000000188799,0.042130000002833866
1791,1791,0.022930000004257066,0.01035000000059938,0.042640000002282366,0.04238200000284223
1792,1792,0.0226900000042491,0.012750000000679051,0.04923000000250113,0.04048600000277929
1793,1793,0.017740000004084776,0.008700000000544605,0.03327000000197131,0.04034800000277471
1794,1794,0.020515000004176897,0.011550000000639216,0.048590000002479886,0.039646000002751404
1795,1795,0.02437000000430487,0.011325000000631746,0.042460000002276385,0.03985600000275838
1796,1796,0.01627000000403598,0.011925000000651664,0.032680000001951724,0.04346200000287809
1797,1797,0.024115000004296405,0.017775000000845864,0.04817000000246594,0.03713200000266795
1798,1798,0.023815000004286446,0.015225000000761213,0.0472500000024354,0.039346000002741445
1799,1799,0.017635000004081292,0.010950000000619298,0.039950000002193065,0.04102000000279702
1800,1800,0.0190450000041281,0.015450000000768682,0.03907000000216385,0.04054000000278109
1801,1801,0.01457500000397971,0.010575000000606849,0.029180000001835536,0.04901200000306233
1802,1802,0.019795000004152997,0.012075000000656644,0.03526000000203737,0.04314400000286753
1803,1803,0.020245000004167936,0.017775000000845864,0.041030000002228915,0.03877600000272253
1804,1804,0.01588000000402303,0.010800000000614318,0.0363000000020719,0.04174600000282112
1805,1805,0.02803000000442637,0.015375000000766192,0.058430000002806536,0.04510000000293246
1806,1806,0.017035000004061374,0.01297500000068652,0.039910000002191734,0.04002400000276395
1807,1807,0.024835000004320307,0.013950000000718887,0.05519000000269898,0.03376000000255601
1808,1808,0.019585000004146026,0.008025000000522198,0.035230000002036375,0.0397120000027536
1809,1809,0.016600000004046933,0.01005000000058942,0.026960000001761842,0.0426340000028506
1810,1810,0.016825000004054402,0.012000000000654154,0.035820000002055964,0.04511800000293306
1811,1811,0.01858000000411266,0.008700000000544605,0.03901000000216186,0.03431800000257454
1812,1812,0.029245000004466705,0.01620000000079358,0.05294000000262429,0.0331420000025355
1813,1813,0.013510000003944356,0.009450000000569503,0.027550000001781427,0.044896000002925686
1814,1814,0.02065000000418138,0.01597500000078611,0.03910000000216485,0.03808600000269962
1815,1815,0.01595500000402552,0.009000000000554564,0.03486000000202409,0.04685800000299082
1816,1816,0.014905000003990665,0.011700000000644195,0.03113000000190027,0.04129600000280618
1817,1817,0.024490000004308853,0.009600000000574482,0.03923000000216916,0.04133200000280737
1818,1818,0.01874500000411814,0.011025000000621787,0.04016000000220003,0.04291000000285976
1819,1819,0.022750000004251092,0.009825000000581952,0.04366000000231622,0.035434000002611585
1820,1820,0.014965000003992656,0.009600000000574482,0.029980000001862094,0.045526000002946605
1821,1821,0.021640000004214243,0.017025000000820967,0.040930000002225596,0.044278000002905174
1822,1822,0.014290000003970248,0.009150000000559544,0.029920000001860104,0.04177600000282212
1823,1823,0.022285000004235656,0.012750000000679051,0.050130000002531004,0.034738000002588476
1824,1824,0.018400000004106687,0.012825000000681541,0.040440000002209334,0.03949000000274623
1825,1825,0.01801000000409374,0.008025000000522198,0.03165000000191753,0.047902000003025476
1826,1826,0.02378500000428545,0.016650000000808518,0.044130000002331825,0.03415600000256916
1827,1827,0.014815000003987677,0.011625000000641705,0.030250000001871058,0.03962200000275061
1828,1828,0.02216500000423167,0.015600000000773662,0.04751000000244403,0.03656200000264903
1829,1829,0.01624000000403498,0.009900000000584441,0.03194000000192716,0.04456000000291453
1830,1830,0.019555000004145028,0.011925000000651664,0.03765000000211671,0.03785800000269205
1831,1831,0.02108500000419582,0.025950000001117246,0.03933000000217248,0.034192000002570354
1832,1832,0.025375000004338233,0.012750000000679051,0.05039000000253964,0.036820000002657595
1833,1833,0.018370000004105692,0.01027500000059689,0.03299000000196202,0.04011400000276694
1834,1834,0.021475000004208766,0.010650000000609339,0.03864000000214958,0.03861400000271715
1835,1835,0.015130000003998135,0.012675000000676562,0.032030000001930146,0.04330000000287271
1836,1836,0.019630000004147517,0.010950000000619298,0.0419000000022578,0.036208000002637276
1837,1837,0.016825000004054402,0.013800000000713908,0.029480000001845495,0.05208400000316431
1838,1838,0.015010000003994151,0.009825000000581952,0.028930000001827237,0.046672000002984645
1839,1839,0.02312500000426354,0.01050000000060436,0.04253000000227871,0.04311400000286653
1840,1840,0.019225000004134074,0.008025000000522198,0.03431000000200583,0.038062000002698826
1841,1841,0.03799000000475701,0.028425000001199408,0.06028000000286795,0.0514060000031418
1842,1842,0.03109000000452795,0.011175000000626767,0.05522000000269998,0.039214000002737066
1843,1843,0.016825000004054402,0.010725000000611828,0.03083000000189031,0.041122000002800405
1844,1844,0.023395000004272505,0.012375000000666603,0.04959000000251308,0.033676000002553226
1845,1845,0.02078500000418586,0.009150000000559544,0.03462000000201613,0.043972000002895015
1846,1846,0.017470000004075815,0.015375000000766192,0.032670000001951395,0.039964000002761964
1847,1847,0.026215000004366117,0.018450000000868272,0.050170000002532335,0.036796000002656794
1848,1848,0.014995000003993652,0.011850000000649175,0.032380000001941765,0.04194400000282769
1849,1849,0.02290000000425607,0.013725000000711418,0.05050000000254329,0.038056000002698626
1850,1850,0.020530000004177394,0.011850000000649175,0.045740000002385275,0.04179400000282271
1851,1851,0.01916500000413208,0.014625000000741295,0.03536000000204069,0.039430000002744235
1852,1852,0.01942000000414055,0.01050000000060436,0.03520000000203538,0.0426100000028498
1853,1853,0.03382000000461858,0.010800000000614318,0.05637000000273815,0.036286000002639866
1854,1854,0.016090000004030002,0.012375000000666603,0.03520000000203538,0.04001800000276376
1855,1855,0.015010000003994151,0.012375000000666603,0.02746000000177844,0.04179400000282271
1856,1856,0.017305000004070335,0.009225000000562034,0.0333900000019753,0.04145800000281156
1857,1857,0.025000000004325784,0.01867500000087574,0.04767000000244934,0.04015000000276814
1858,1858,0.025360000004337736,0.013500000000703949,0.043880000002323526,0.038068000002699026
1859,1859,0.018445000004108182,0.01050000000060436,0.034100000001998865,0.03863800000271794
1860,1860,0.016705000004050417,0.014250000000728846,0.03707000000209746,0.038188000002703004
1861,1861,0.016480000004042948,0.011325000000631746,0.03300000000196235,0.042736000002853984
1862,1862,0.01874500000411814,0.012150000000659134,0.037200000002101774,0.04039000000277611
1863,1863,0.02167000000421524,0.014925000000751254,0.042450000002276056,0.04028200000277252
1864,1864,0.016675000004049423,0.009675000000576972,0.03500000000202874,0.0426100000028498
1865,1865,0.01654000000404494,0.008775000000547095,0.032920000001959694,0.04167400000281873
1866,1866,0.0153850000040066,0.009825000000581952,0.027720000001787072,0.052738000003186014
1867,1867,0.017170000004065857,0.011475000000636726,0.0326400000019504,0.04325800000287131
1868,1868,0.01583500000402154,0.015075000000756233,0.03102000000189662,0.0433360000028739
1869,1869,0.029950000004490107,0.013875000000716398,0.05946000000284073,0.03775600000268867
1870,1870,0.01705000000406187,0.007575000000507259,0.029590000001849148,0.044512000002912944
1871,1871,0.02431000000430288,0.01050000000060436,0.0445600000023461,0.0375400000026815
1872,1872,0.01808500000409623,0.014400000000733826,0.03750000000211173,0.0389620000027287
